EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;24;P7014;2
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;25;P13259;3
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;26;P7583;2
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;27;P8130;2
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;28;P1195;7
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;29;P148;2
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;30;P3063;4
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;31;P3065;2
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;32;P472;2
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;33;P473;8
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;34;P7667;2
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;35;P7700;1
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;36;P7729;1
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;37;P136;6
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;38;P137;4
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;39;P128;6
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;40;P1383;2
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;41;P2936;3
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;42;P3296;2
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;43;P3365;4
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;44;P3366;5
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;45;P7950;6
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;46;P3543;4
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;47;P3816;2
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;48;P7995;3
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;49;P7996;3
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;50;P3986;6
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;51;P7026;1
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;52;P7027;3
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;53;P8295;3
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;54;P8569;2
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;55;P8541;4
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;56;P8542;8
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;57;P8954;2
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;58;P11543;5
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;59;P12116;2
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;60;P13485;4
EMP00;FC|OEP;7513;C100703;20200518;20200520;20200520;Panorama Filos y Dermocosmética;Panorama Frecuencia;61;P14196;5
